,taxon_name_w_authors,201807_accepted_name_w_author,202406_taxon_name_w_authors,202406_chained_accepted_name_w_author,202406_chained_accepted_species,202406_direct_accepted_name_w_author,202406_direct_accepted_species
745693,Trichostomum minusculum Dixon & P. de la Varde,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,"Chionoloma orthodontum (Müll. Hal.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma orthodontum
745699,Trichostomum mouense Broth. & Paris,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,"Chionoloma schlimii (Müll. Hal.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma schlimii
745739,Trichostomum perlongifolium J. Froehl.,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,"Chionoloma perlongifolium (J. Froehl.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma perlongifolium
745744,Trichostomum pervaginatum Broth.,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,Chionoloma angustata (Mitt.) M. Menzel,Chionoloma angustata
745774,Trichostomum rigens Broth. & Paris,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,"Chionoloma dubium (Thér.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma dubium
745780,Trichostomum rubellum var. dentatum (Schimp.) Müll. Hal.,Bryoerythrophyllum recurvirostrum (Hedw.) P.C. Chen,Bryoerythrophyllum recurvirostrum (Hedw.) P.C. Chen,Bryoerythrophyllum recurvirostrum (Hedw.) P.C. Chen,Bryoerythrophyllum recurvirostrum,Bryoerythrophyllum alpigenum (Jur.) P.C. Chen,Bryoerythrophyllum alpigenum
745787,Trichostomum sarawakense Dixon,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,"Chionoloma sarawakense (Dixon) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma sarawakense
745792,Trichostomum schlimii Müll. Hal.,Trichostomum tenuirostre (Hook. & Taylor) Lindb.,Trichostomum tenuirostre (Hook. & Taylor) Lindb.,"Chionoloma tenuirostre (Hook. & Taylor) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma tenuirostre,"Chionoloma schlimii (Müll. Hal.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma schlimii
745823,Trichostomum subminusculum Dixon & P. de la Varde,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,Trichostomum subminusculum Dixon & P. de la Varde,Trichostomum subminusculum
745826,Trichostomum subulifolium E.B. Bartram,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,Chionoloma angustata (Mitt.) M. Menzel,Chionoloma angustata
745837,Trichostomum theriotii R. Br. bis,Desmatodon lingulatus (Hook. f. & Wilson) Sainsbury,Desmatodon lingulatus (Hook. f. & Wilson) Sainsbury,Didymodon lingulatus (Hook. f. & Wilson) Broth.,Didymodon lingulatus,Gymnostomum calcareum Nees & Hornsch.,Gymnostomum calcareum
745857,Trichostomum vaginatum Hook.,Holomitrium cylindraceum (P. Beauv.) Wijk & Margad.,Holomitrium cylindraceum (P. Beauv.) Wijk & Margad.,Holomitrium cylindraceum (P. Beauv.) Wijk & Margad.,Holomitrium cylindraceum,Holomitrium vaginatum (Hook.) Brid.,Holomitrium vaginatum
745860,Trichostomum verrucosum Broth. & Paris,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,"Chionoloma schlimii (Müll. Hal.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma schlimii
745884,Eurhynchium subspeciosum Müll. Hal.,Rhynchostegium pallidifolium (Mitt.) A. Jaeger,Rhynchostegium pallidifolium (Mitt.) A. Jaeger,Rhynchostegium pallidifolium (Mitt.) A. Jaeger,Rhynchostegium pallidifolium,Rhynchostegium subspeciosum (Müll. Hal.) Müll. Hal.,Rhynchostegium subspeciosum
745909,Eurhynchium vaucheri var. julaceum Schimp.,Brachythecium cirrosum (Schwägr.) Schimp.,Brachythecium cirrosum (Schwägr.) Schimp.,Brachythecium cirrosum (Schwägr.) Schimp.,Brachythecium cirrosum,Brachythecium japygum (Głow.) Köckinger & Jan Kučera,Brachythecium japygum
745915,Eustichia africana (Müll. Hal.) Paris,Eustichia longirostris (Brid.) Brid.,Eustichia longirostris (Brid.) Brid.,Eustichia longirostris (Brid.) Brid.,Eustichia longirostris,Eustichia africana (Müll. Hal.) Paris,Eustichia africana
745918,Eustichia japonica Berggr.,Bryoxiphium norvegicum (Brid.) Mitt.,Bryoxiphium norvegicum (Brid.) Mitt.,Bryoxiphium norvegicum (Brid.) Mitt.,Bryoxiphium norvegicum,Bryoxiphium japonicum (Berggr.) E. Britton,Bryoxiphium japonicum
745924,Eustichia savatieri Husn.,Bryoxiphium norvegicum (Brid.) Mitt.,Bryoxiphium norvegicum (Brid.) Mitt.,Bryoxiphium norvegicum (Brid.) Mitt.,Bryoxiphium norvegicum,Bryoxiphium japonicum (Berggr.) E. Britton,Bryoxiphium japonicum
746018,Fabronia lorentzii Müll. Hal.,Fabronia ciliaris (Brid.) Brid.,Fabronia ciliaris (Brid.) Brid.,Fabronia ciliaris (Brid.) Brid.,Fabronia ciliaris,Fabronia jamesonii Taylor,Fabronia jamesonii
746024,Fabronia major De Not.,Fabronia ciliaris (Brid.) Brid.,Fabronia ciliaris (Brid.) Brid.,Fabronia ciliaris (Brid.) Brid.,Fabronia ciliaris,Fabronia major De Not.,Fabronia major
746123,Fissidens altisetus Dixon,Fissidens bogoriensis M. Fleisch.,Fissidens bogoriensis M. Fleisch.,Fissidens bogoriensis M. Fleisch.,Fissidens bogoriensis,Fissidens altisetus Dixon,Fissidens altisetus
746166,Fissidens australiensis A. Jaeger,Fissidens serratus Müll. Hal.,Fissidens serratus Müll. Hal.,Fissidens serratus Müll. Hal.,Fissidens serratus,Fissidens tenellus var. australiensis (A. Jaeger) J.E. Beever & I.G. Stone,Fissidens tenellus
746190,Fissidens bilewskyi P. de la Varde,Fissidens minutulus Sull.,Fissidens minutulus Sull.,Fissidens minutulus Sull.,Fissidens minutulus,Fissidens bilewskyi P. de la Varde,Fissidens bilewskyi
746212,Fissidens brevinervis Broth.,Fissidens gardneri Mitt.,Fissidens gardneri Mitt.,Fissidens gardneri Mitt.,Fissidens gardneri,Fissidens brevinervis Broth.,Fissidens brevinervis
746216,Fissidens brittonii var. percurrens Grout,Fissidens inaequalis Mitt.,Fissidens inaequalis Mitt.,Fissidens inaequalis Mitt.,Fissidens inaequalis,Fissidens juruensis Broth.,Fissidens juruensis
746229,Fissidens bryoides var. incurvus (Starke ex Röhl.) Huebener,Fissidens bryoides Hedw.,Fissidens bryoides Hedw.,Fissidens bryoides Hedw.,Fissidens bryoides,Fissidens incurvus Starke ex Röhl.,Fissidens incurvus
746281,Fissidens comorensis Müll. Hal.,Fissidens ramulosus Mitt.,Fissidens ramulosus Mitt.,Fissidens ramulosus Mitt.,Fissidens ramulosus,Fissidens crispulus Brid.,Fissidens crispulus
746325,Fissidens dasyphus Welw. & Duby,Fissidens weirii Mitt.,Fissidens weirii Mitt.,Fissidens weirii Mitt.,Fissidens weirii,Fissidens dasyphus Welw. & Duby,Fissidens dasyphus
746327,Fissidens debilis Schwägr.,Fissidens fontanus (Bach. Pyl.) Steud.,Fissidens fontanus (Bach. Pyl.) Steud.,Fissidens fontanus (Bach. Pyl.) Steud.,Fissidens fontanus,Fissidens palmifolius (P. Beauv.) Broth.,Fissidens palmifolius
746378,Fissidens exiguus Sull.,Fissidens bryoides Hedw.,Fissidens bryoides Hedw.,Fissidens bryoides Hedw.,Fissidens bryoides,Fissidens exiguus Sull.,Fissidens exiguus
746442,Fissidens glauculus Müll. Hal. ex Dusén,Fissidens weirii Mitt.,Fissidens weirii Mitt.,Fissidens weirii Mitt.,Fissidens weirii,Fissidens dasyphus Welw. & Duby,Fissidens dasyphus
746472,Fissidens hattorii Sakurai,Fissidens perdecurrens Besch.,Fissidens perdecurrens Besch.,Fissidens perdecurrens Besch.,Fissidens perdecurrens,Fissidens geminiflorus Dozy & Molk.,Fissidens geminiflorus
746478,Fissidens hedbergii P. de la Varde,Fissidens enervis Sim,Fissidens enervis Sim,Fissidens enervis Sim,Fissidens enervis,Fissidens dealbatus Hook. f. & Wilson,Fissidens dealbatus
746484,Fissidens hemiloma Besch.,Fissidens elegans Brid.,Fissidens elegans Brid.,Fissidens elegans Brid.,Fissidens elegans,Fissidens weirii var. hemicraspedophyllus (Cardot) Pursell,Fissidens weirii
746538,Fissidens intromarginatulus E.B. Bartram,Fissidens ceylonensis Dozy & Molk.,Fissidens ceylonensis Dozy & Molk.,Fissidens ceylonensis Dozy & Molk.,Fissidens ceylonensis,Fissidens intromarginatulus E.B. Bartram,Fissidens intromarginatulus
746567,Fissidens kurandae Broth. & Watts,Fissidens holstii Broth.,Fissidens holstii Broth.,Fissidens pellucidus Hornsch.,Fissidens pellucidus,Fissidens crassinervis Sande Lac.,Fissidens crassinervis
746587,Fissidens laxobasis Bizot & Thér.,Fissidens similiretis var. guadalupensis (Schimp. ex Besch.) Grout,Fissidens similiretis var. guadalupensis (Schimp. ex Besch.) Grout,Fissidens oblongifolius Hook. f. & Wilson,Fissidens oblongifolius,Fissidens asplenioides Hedw.,Fissidens asplenioides
746598,Fissidens leptopelma Dixon,Fissidens subangustus M. Fleisch.,Fissidens subangustus M. Fleisch.,Fissidens subangustus M. Fleisch.,Fissidens subangustus,Fissidens leptopelma Dixon,Fissidens leptopelma
746612,Fissidens linderi P. de la Varde,Fissidens fasciculatus Hornsch.,Fissidens fasciculatus Hornsch.,Fissidens fasciculatus Hornsch.,Fissidens fasciculatus,Fissidens pellucidus Hornsch.,Fissidens pellucidus
746665,Fissidens martinicae Besch.,Fissidens similiretis Sull.,Fissidens similiretis Sull.,Fissidens oblongifolius Hook. f. & Wilson,Fissidens oblongifolius,Fissidens asplenioides Hedw.,Fissidens asplenioides
746728,Sematophyllum balansaeanum Besch.,Clastobryophilum bogoricum (Bosch & Sande Lac.) M. Fleisch.,Clastobryophilum bogoricum (Bosch & Sande Lac.) M. Fleisch.,Clastobryophilum bogoricum (Bosch & Sande Lac.) M. Fleisch.,Clastobryophilum bogoricum,Clastobryophilum balansaeanum (Besch.) Broth.,Clastobryophilum balansaeanum
746729,Sematophyllum baldwinii Paris,Acroporium fuscoflavum (Paris) Broth.,Acroporium fuscoflavum (Paris) Broth.,Acroporium fuscoflavum (Paris) Broth.,Acroporium fuscoflavum,Acroporium pungens (Hedw.) Broth.,Acroporium pungens
746745,Sematophyllum brevipes Broth.,Acroporium secundum (Reinw. & Hornsch.) M. Fleisch.,Acroporium secundum (Reinw. & Hornsch.) M. Fleisch.,Acroporium secundum (Reinw. & Hornsch.) M. Fleisch.,Acroporium secundum,Acroporium pungens (Hedw.) Broth.,Acroporium pungens
746756,Sematophyllum carolinianum (Müll. Hal.) E. Britton,Sematophyllum demissum (Wilson) Mitt.,Sematophyllum demissum (Wilson) Mitt.,Sematophyllum demissum (Wilson) Mitt.,Sematophyllum demissum,"Brittonodoxa subpinnata (Brid.) W.R. Buck, P.E.A.S. Câmara & Carv.-Silva",Brittonodoxa subpinnata
746834,Sematophyllum hedwigii Mitt.,Sematophyllum subpinnatum (Brid.) E. Britton,Sematophyllum subpinnatum (Brid.) E. Britton,"Brittonodoxa subpinnata (Brid.) W.R. Buck, P.E.A.S. Câmara & Carv.-Silva",Brittonodoxa subpinnata,Jirivanaea caespitosa (Hedw.) U.B. Deshmukh & Rathor,Jirivanaea caespitosa
746881,Sematophyllum macrosporum Dixon & Sainsbury,Sematophyllum subcylindricum (Broth. ex M. Fleisch.) Sainsbury,Sematophyllum subcylindricum (Broth. ex M. Fleisch.) Sainsbury,Sematophyllum subcylindricum (Broth. ex M. Fleisch.) Sainsbury,Sematophyllum subcylindricum,"Warburgiella leucocytus (Müll. Hal.) B.C. Tan, W.B. Schofield & H.P. Ramsay",Warburgiella leucocytus
746910,Sematophyllum orthophyllum Besch.,Radulina borbonica (Bél.) W.R. Buck,Radulina borbonica (Bél.) W.R. Buck,Radulina borbonica (Bél.) W.R. Buck,Radulina borbonica,"Radulina orthophylla (Besch.) B.C. Tan, T.J. Kop. & D.H. Norris",Radulina orthophylla
746926,Sematophyllum pinnatum M. Fleisch.,Acroporium stramineum (Reinw. & Hornsch.) M. Fleisch.,Acroporium stramineum (Reinw. & Hornsch.) M. Fleisch.,Acroporium hyalinum (Reinw. ex Schwägr.) Mitt.,Acroporium hyalinum,Acroporium warburgii (Broth.) M. Fleisch.,Acroporium warburgii
747192,Holomitrium macrocarpum Müll. Hal.,Leptodontium viticulosoides (P. Beauv.) Wijk & Margad.,Leptodontium viticulosoides (P. Beauv.) Wijk & Margad.,Leptodontium viticulosoides (P. Beauv.) Wijk & Margad.,Leptodontium viticulosoides,Holomitrium arboreum Mitt.,Holomitrium arboreum
747198,Holomitrium novae-guineae Dixon,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,Chionoloma subduriuscula (Müll. Hal.) M. Menzel,Chionoloma subduriuscula
747220,Holomitrium trichostomoides Dixon,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,Chionoloma induratum Dixon,Chionoloma induratum
747285,Homalia truncata Welw. & Duby,Glossadelphus truncatulus (Müll. Hal.) M. Fleisch.,Glossadelphus truncatulus (Müll. Hal.) M. Fleisch.,Phyllodon truncatulus (Müll. Hal.) W.R. Buck,Phyllodon truncatulus,Phyllodon truncatus (Welw. & Duby) W.R. Buck,Phyllodon truncatus
747339,Paraleucobryum densifolium Thér.,Campylopus pittieri R.S. Williams,Campylopus pittieri R.S. Williams,Campylopus pittieri R.S. Williams,Campylopus pittieri,Campylopus erratus B.H. Allen & W.R. Buck,Campylopus erratus
747379,Taxithelium stigmosum (Mitt.) Broth.,Acanthorrhynchium papillatum (Harv.) M. Fleisch.,Acanthorrhynchium papillatum (Harv.) M. Fleisch.,Acanthorrhynchium papillatum (Harv.) M. Fleisch.,Acanthorrhynchium papillatum,Trichosteleum brachypelma (Müll. Hal.) Paris,Trichosteleum brachypelma
747389,Taxithelium subtrachaelophyllum Dixon,Taxithelium gottscheanum (Hampe ex Müll. Hal.) Broth.,Taxithelium gottscheanum (Hampe ex Müll. Hal.) Broth.,Taxithelium gottscheanum (Hampe ex Müll. Hal.) Broth.,Taxithelium gottscheanum,Taxithelium leptosigmatum (Müll. Hal. ex Geh.) Paris,Taxithelium leptosigmatum
747405,Taxithelium vivicolor Broth. & Dixon,Glossadelphus scutellifolius (Besch.) M. Fleisch.,Glossadelphus scutellifolius (Besch.) M. Fleisch.,Phyllodon scutellifolius (Besch.) W.R. Buck,Phyllodon scutellifolius,Bryocrumia vivicolor (Broth. & Dixon) W.R. Buck,Bryocrumia vivicolor
747483,Leptodontium taiwanense Nog.,Leptodontium viticulosoides (P. Beauv.) Wijk & Margad.,Leptodontium viticulosoides (P. Beauv.) Wijk & Margad.,Leptodontium viticulosoides (P. Beauv.) Wijk & Margad.,Leptodontium viticulosoides,Leptodontium aggregatum (Müll. Hal.) Kindb.,Leptodontium aggregatum
747484,Pogonatum handelii Broth.,Lyellia crispa R. Br.,Lyellia crispa R. Br.,Lyellia crispa R. Br.,Lyellia crispa,Pogonatum nudiusculum Mitt.,Pogonatum nudiusculum
747519,Weissia andersoniana R.H. Zander,Weissia ligulaefolia (E.B. Bartram) Grout,Weissia ligulaefolia (E.B. Bartram) Grout,Weissia ligulaefolia (E.B. Bartram) Grout,Weissia ligulaefolia,Weissia glauca E.B. Bartram,Weissia glauca
747572,Hygrohypnum arsenei H.A. Crum,Drepanocladus aduncus (Hedw.) Warnst.,Drepanocladus aduncus (Hedw.) Warnst.,Drepanocladus aduncus (Hedw.) Warnst.,Drepanocladus aduncus,Drepanocladus polycarpos (Blandow ex Voit) Warnst.,Drepanocladus polycarpos
747759,Sphagnum subsecundum var. andrusii H.A. Crum,Sphagnum inexspectatum Flatberg,Sphagnum inexspectatum Flatberg,Sphagnum inexspectatum Flatberg,Sphagnum inexspectatum,Sphagnum andrusii (H.A. Crum) Flatberg,Sphagnum andrusii
747761,Sphagnum subsecundum var. junsaiense (Warnst.) H.A. Crum,Sphagnum inexspectatum Flatberg,Sphagnum inexspectatum Flatberg,Sphagnum inexspectatum Flatberg,Sphagnum inexspectatum,Sphagnum subobesum Warnst.,Sphagnum subobesum
747768,Tortula longimucronata X.J. Li,Syntrichia ruralis (Hedw.) F. Weber & D. Mohr,Syntrichia ruralis (Hedw.) F. Weber & D. Mohr,Syntrichia ruralis (Hedw.) F. Weber & D. Mohr,Syntrichia ruralis,Syntrichia submontana (Broth.) Ochyra,Syntrichia submontana
747779,Sematophyllum ramosissimum Broth.,Acroporium hermaphroditum (Müll. Hal.) M. Fleisch.,Acroporium hermaphroditum (Müll. Hal.) M. Fleisch.,Acroporium hermaphroditum (Müll. Hal.) M. Fleisch.,Acroporium hermaphroditum,Acroporium hyalinum (Reinw. ex Schwägr.) Mitt.,Acroporium hyalinum
747815,Tamariscella antillarum (Besch.) Müll. Hal.,Thuidium urceolatum Lorentz,Thuidium urceolatum Lorentz,Thuidium urceolatum Lorentz,Thuidium urceolatum,Thuidium tomentosum Schimp.,Thuidium tomentosum
747852,Tortula nigra R.H. Zander,Syntrichia percarnosa (Müll. Hal.) R.H. Zander,Syntrichia percarnosa (Müll. Hal.) R.H. Zander,Syntrichia breviseta (Mont.) M.J. Cano & M.T. Gallego,Syntrichia breviseta,Syntrichia kingii (H. Rob.) M.T. Gallego & M.J. Cano,Syntrichia kingii
747885,Ceratodon kinggeorgicus Kanda,Meesia uliginosa Hedw.,Meesia uliginosa Hedw.,Meesia uliginosa Hedw.,Meesia uliginosa,Meesia minor Brid.,Meesia minor
747932,Trichostomum uncinifolium Dixon,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,"Chionoloma tenuirostre (Hook. & Taylor) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma tenuirostre
748418,Sanionia nivalis Hedenäs,Sanionia georgicouncinata (Müll. Hal.) Ochyra & Hedenäs,Sanionia georgicouncinata (Müll. Hal.) Ochyra & Hedenäs,Sanionia georgicouncinata (Müll. Hal.) Ochyra & Hedenäs,Sanionia georgicouncinata,Sanionia nivalis Hedenäs,Sanionia nivalis
748430,Pogonatum leptocarpum Besch.,Pogonatum campylocarpon (Müll. Hal.) Mitt.,Pogonatum campylocarpon (Müll. Hal.) Mitt.,Pogonatum campylocarpon (Müll. Hal.) Mitt.,Pogonatum campylocarpon,Pogonatum comosum (Müll. Hal.) Mitt.,Pogonatum comosum
748461,Miehea himalayana Ochyra,Miehea indica (Dixon) Ochyra,Miehea indica (Dixon) Ochyra,Pseudopleuropus indicus (Dixon) T.Y. Chiang,Pseudopleuropus indicus,Pseudopleuropus himalayanus (Ochyra) T.Y. Chiang,Pseudopleuropus himalayanus
748620,Philonotis yunckeriana E.B. Bartram,Philonotis runcinata Müll. Hal. ex Ångstr.,Philonotis runcinata Müll. Hal. ex Ångstr.,Philonotis pseudomollis (Müll. Hal.) A. Jaeger,Philonotis pseudomollis,Philonotis thwaitesii Mitt.,Philonotis thwaitesii
748638,Tortula pseudodesertorum J. Froehl.,Syntrichia pseudohandelii (J. Froehl.) S. Agnew & Vondr.,Syntrichia pseudohandelii (J. Froehl.) S. Agnew & Vondr.,Syntrichia pseudohandelii (J. Froehl.) S. Agnew & Vondr.,Syntrichia pseudohandelii,Syntrichia caninervis Mitt.,Syntrichia caninervis
748642,Calliergon wilhelmense E.B. Bartram,Elmeriobryum philippinense Broth.,Elmeriobryum philippinense Broth.,Elmeriobryum philippinense Broth.,Elmeriobryum philippinense,Elmeriobryum wilhelmense (E.B. Bartram) W.R. Buck & B.C. Tan,Elmeriobryum wilhelmense
748647,Oxystegus crassicostatus D.H. Norris & T.J. Kop.,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,"Chionoloma schlimii (Müll. Hal.) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma schlimii
748707,Cephalocladium enerve (Broth.) Abramova & I.I. Abramov,Struckia argentata (Mitt.) Müll. Hal.,Struckia argentata (Mitt.) Müll. Hal.,Struckia argentata (Mitt.) Müll. Hal.,Struckia argentata,"Struckia enervis (Broth.) Ignatov, T.J. Kop. & D.G. Long",Struckia enervis
749226,Scapania crassiretis Bryhn,Scapania nemorea (L.) Grolle,Scapania nemorea (L.) Grolle,Scapania nemorea (L.) Grolle,Scapania nemorea,Scapania crassiretis Bryhn,Scapania crassiretis
749255,Scapania parvifolia Warnst.,Scapania scandica (Arnell & H. Buch) Macvicar,Scapania scandica (Arnell & H. Buch) Macvicar,Scapania scandica (Arnell & H. Buch) Macvicar,Scapania scandica,Scapania parvifolia Warnst.,Scapania parvifolia
749299,Maguireella vulpina (Mont.) W.R. Buck,Potamium deceptivum Mitt.,Potamium deceptivum Mitt.,Colobodontium deceptivum (Mitt.) J. Florsch.,Colobodontium deceptivum,Colobodontium vulpinum (Mont.) S.P. Churchill & W.R. Buck,Colobodontium vulpinum
749497,Gammiella touwii B.C. Tan,Gammiella tonkinensis (Broth. & Paris) B.C. Tan,Gammiella tonkinensis (Broth. & Paris) B.C. Tan,Yakushimabryum tonkinense (Broth. & Paris) H. Akiyama,Yakushimabryum tonkinense,Yakushimabryum subintegrum (Tixier) H. Akiyama,Yakushimabryum subintegrum
749520,Bryoerythrophyllum recurvirostrum var. latinervium (Holmen) B.M. Murray,Bryoerythrophyllum recurvirostrum (Hedw.) P.C. Chen,Bryoerythrophyllum recurvirostrum (Hedw.) P.C. Chen,Bryoerythrophyllum recurvirostrum (Hedw.) P.C. Chen,Bryoerythrophyllum recurvirostrum,Bryoerythrophyllum latinervium (Holmen) Fedosov & Ignatova,Bryoerythrophyllum latinervium
749563,Lejeunea trigona Nees & Mont.,Acanthocoleus juddii Kruijt,Acanthocoleus juddii Kruijt,Acanthocoleus juddii Kruijt,Acanthocoleus juddii,Acanthocoleus trigonus (Nees & Mont.) Gradst.,Acanthocoleus trigonus
749949,Jungermannia setacea Weber,Kurzia pauciflora (Dicks.) Grolle,Kurzia pauciflora (Dicks.) Grolle,Kurzia pauciflora (Dicks.) Grolle,Kurzia pauciflora,Platydictya jungermannioides (Brid.) H.A. Crum,Platydictya jungermannioides
750150,Trichostomum siamense Broth.,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Pseudosymblepharis bombayensis (Müll. Hal.) P. Sollman,Chionoloma bombayense (Müll. Hal.) P. Sollman,Chionoloma bombayense,"Chionoloma tenuirostre (Hook. & Taylor) M. Alonso, M.J. Cano & J.A. Jiménez",Chionoloma tenuirostre
750188,Fissidens bryoides var. pusillus (Wilson) Pursell,Fissidens bryoides Hedw.,Fissidens bryoides Hedw.,Fissidens bryoides Hedw.,Fissidens bryoides,Fissidens pusillus (Wilson) Milde,Fissidens pusillus
750586,Syntrichia pseudodesertorum (J. Froehl.) S. Agnew & Vondr.,Syntrichia pseudohandelii (J. Froehl.) S. Agnew & Vondr.,Syntrichia pseudohandelii (J. Froehl.) S. Agnew & Vondr.,Syntrichia pseudohandelii (J. Froehl.) S. Agnew & Vondr.,Syntrichia pseudohandelii,Syntrichia caninervis Mitt.,Syntrichia caninervis
750616,Bryoerythrophyllum recurvirostrum var. antarcticum L.I. Savicz & Smirnova,Bryoerythrophyllum recurvirostrum (Hedw.) P.C. Chen,Bryoerythrophyllum recurvirostrum (Hedw.) P.C. Chen,Bryoerythrophyllum recurvirostrum (Hedw.) P.C. Chen,Bryoerythrophyllum recurvirostrum,Bryoerythrophyllum antarcticum (L.I. Savicz & Smirnova) P. Sollman,Bryoerythrophyllum antarcticum
751051,Scapania praetervisa Meyl.,Scapania mucronata H. Buch,Scapania mucronata H. Buch,Scapania mucronata H. Buch,Scapania mucronata,Scapania praetervisa Meyl.,Scapania praetervisa
751127,Leucobryum candidum var. candidum ,Leucobryum candidum (Brid. ex P. Beauv.) Wilson,Leucobryum candidum (Brid. ex P. Beauv.) Wilson,Leucobryum candidum (Brid. ex P. Beauv.) Wilson,Leucobryum candidum,Leucobryum javense (Brid.) Mitt.,Leucobryum javense
751284,Arachniopsis coactilis Spruce,Arachniopsis diacantha (Mont.) M. Howe,Arachniopsis diacantha (Mont.) M. Howe,Telaranea diacantha (Mont.) J.J. Engel & G.L. Merr.,Telaranea diacantha,Telaranea coactilis (Spruce) J.J. Engel & G.L. Merr.,Telaranea coactilis
752030,Schistidium lancifolium (Kindb.) H.H. Blom,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum,Schistidium lancifolium (Kindb.) H.H. Blom,Schistidium lancifolium
752048,Schistidium umbrosum (J.E. Zetterst.) H.H. Blom,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum,Schistidium umbrosum (J.E. Zetterst.) H.H. Blom,Schistidium umbrosum
752049,Grimmia apocarpa f. umbrosa J.E. Zetterst.,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum (Hedw.) Bruch & Schimp.,Schistidium apocarpum,Schistidium umbrosum (J.E. Zetterst.) H.H. Blom,Schistidium umbrosum
752066,Schistidium submuticum subsp. arcticum H.H. Blom,Schistidium rivulare (Brid.) Podp.,Schistidium rivulare (Brid.) Podp.,Schistidium rivulare (Brid.) Podp.,Schistidium rivulare,Schistidium submuticum subsp. arcticum H.H. Blom,Schistidium submuticum
752151,Grimmia maido Greven,Grimmia longirostris Hook.,Grimmia longirostris Hook.,Grimmia longirostris Hook.,Grimmia longirostris,Grimmia maido Greven,Grimmia maido
