,taxon_name_w_authors,201807_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species
2490,Vernonia giannasii Stutts,Cuatrecasanthus flexipappus (Gleason) H.Rob.,Cuatrecasanthus flexipappus (Gleason) H.Rob.,Cuatrecasanthus flexipappus (Gleason) H.Rob.,Cuatrecasanthus flexipappus,Cuatrecasanthus giannasii (Stutts) H.Rob. & V.A.Funk,Cuatrecasanthus giannasii
2527,Erigeron myosotis J.Rémy,Inula ciliaris (Miq.) Maxim.,Inula ciliaris (Miq.) Maxim.,Inula ciliaris (Miq.) Maxim.,Inula ciliaris,Erigeron myosotis Pers.,Erigeron myosotis
2528,Bidens bonplandii Sch.Bip.,Bidens pilosa L.,Bidens pilosa L.,Bidens pilosa L.,Bidens pilosa,Bidens alba DC.,Bidens alba
2537,Artemisia inodora M.Bieb.,Artemisia campestris subsp. inodora Nyman,Artemisia campestris subsp. inodora Nyman,Artemisia campestris subsp. inodora Nyman,Artemisia campestris,Artemisia marschalliana Spreng.,Artemisia marschalliana
2542,Eriocephalus scariosissimus S.Moore,Eriocephalus scariosus DC.,Eriocephalus scariosus DC.,Eriocephalus scariosus DC.,Eriocephalus scariosus,Eriocephalus scariosissimus S.Moore,Eriocephalus scariosissimus
2554,Olearia clemensiae Mattf.,Olearia platyphylla Mattf.,Olearia platyphylla Mattf.,Olearia platyphylla Mattf.,Olearia platyphylla,Olearia clemensiae Mattf.,Olearia clemensiae
2612,Gynheteria incana Spreng.,Tessaria absinthioides (Hook. & Arn.) DC.,Tessaria absinthioides (Hook. & Arn.) DC.,Tessaria absinthioides (Hook. & Arn.) DC.,Tessaria absinthioides,Tessaria integrifolia Ruiz & Pav.,Tessaria integrifolia
2630,Taraxacum voronovii Schischk.,Taraxacum serotinum (Waldst. & Kit.) Fisch.,Taraxacum serotinum (Waldst. & Kit.) Fisch.,Taraxacum serotinum (Waldst. & Kit.) Fisch.,Taraxacum serotinum,Taraxacum voronovii Schischk.,Taraxacum voronovii
2690,Pilosella adenocephala Sch.Bip.,Hieracium adenocephalum (Sch.Bip.) Arv.-Touv.,Hieracium adenocephalum (Sch.Bip.) Arv.-Touv.,Pilosella mandonii Sch.Bip.,Pilosella mandonii,Pilosella adenocephala Sch.Bip.,Pilosella adenocephala
2698,Pyrethrum trichophyllum Sosn.,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum (Sosn. ex Manden.) Chandjian,Tanacetum tricholobum,Pseudohandelia umbellifera (Boiss.) Tzvelev,Pseudohandelia umbellifera
2708,Lucilia burkartii (Cabrera) S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii (Cabrera) Anderb. & S.E.Freire,Luciliocline burkartii,"Mniodes burkartii (Cabrera) S.E.Freire, Chemisquy, Anderb. & Urtubey",Mniodes burkartii
2710,Cacalia thunbergii Nakai,Senecio syneilesis Franch. & Sav.,Senecio syneilesis Franch. & Sav.,Japonicalia delphiniifolia (Siebold & Zucc.) C.Ren & Q.E.Yang,Japonicalia delphiniifolia,Syneilesis palmata Maxim.,Syneilesis palmata
2735,Adenophyllum pulcherrimum (Strother) Villarreal,Adenophyllum wrightii A.Gray,Adenophyllum wrightii A.Gray,Adenophyllum wrightii A.Gray,Adenophyllum wrightii,Adenophyllum pulcherrimum (Strother) Villarreal,Adenophyllum pulcherrimum
2745,Gnaphalium crenatum Greenm.,Pseudognaphalium crenatum (Greenm.) Anderb.,Pseudognaphalium crenatum (Greenm.) Anderb.,Pseudognaphalium crenatum (Greenm.) Anderb.,Pseudognaphalium crenatum,Pseudognaphalium viscosum (Kunth) Anderb.,Pseudognaphalium viscosum
2760,Absinthium grandiflorum Besser,Artemisia alba Turra,Artemisia alba Turra,Artemisia alba Turra,Artemisia alba,Artemisia sericea Weber ex Stechm.,Artemisia sericea
2765,Baccharis grandicapitulata Hieron.,Baccharis darwinii Hook. & Arn.,Baccharis darwinii Hook. & Arn.,Baccharis darwinii Hook. & Arn.,Baccharis darwinii,Baccharis grandicapitulata Hieron.,Baccharis grandicapitulata
2786,Matricaria tempskyana (Freyn & Sint.) Rauschert,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum (Freyn & Sint.) Hayek,Tripleurospermum tempskyanum,Anthemis cretica subsp. iberica (M.Bieb.) Grierson,Anthemis cretica
2792,Aronicum doronicum (Jacq.) Rchb.,Doronicum glaciale (Wulfen) Nyman,Doronicum glaciale (Wulfen) Nyman,Doronicum glaciale (Wulfen) Nyman,Doronicum glaciale,Doronicum clusii (All.) Tausch,Doronicum clusii
2795,Anthemis diffusa Salzm. ex DC.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda,Anthemis arvensis subsp. arvensis ,Anthemis arvensis
2858,Molina salicifolia Ruiz & Pav.,Baccharis salicina Torr. & A.Gray,Baccharis salicina Torr. & A.Gray,Baccharis salicina Torr. & A.Gray,Baccharis salicina,Baccharis salicifolia (Ruiz & Pav.) Pers.,Baccharis salicifolia
2864,Taraxacum canorubens G.E.Haglund,Taraxacum boreum Dahlst.,Taraxacum boreum Dahlst.,Taraxacum boreum Dahlst.,Taraxacum boreum,Taraxacum septentrionale Dahlst.,Taraxacum septentrionale
2896,Haplopappus paucidentatus Phil.,Haplopappus glutinosus Cass.,Haplopappus glutinosus Cass.,Haplopappus glutinosus Cass.,Haplopappus glutinosus,Haplopappus paucidentatus Phil.,Haplopappus paucidentatus
2923,Artemisia cannabina Jacq. ex DC.,Artemisia desertorum Spreng.,Artemisia desertorum Spreng.,Artemisia desertorum Spreng.,Artemisia desertorum,Artemisia dubia var. subdigitata (Mattf.) Y.R.Ling,Artemisia dubia
2968,Anthemis altissima Guss. ex Nyman,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda (Boiss.) Boiss.,Cota coelopoda,Cota segetalis (Ten.) Holub,Cota segetalis
3096,Absinthium viride Besser,Artemisia alba Turra,Artemisia alba Turra,Artemisia alba Turra,Artemisia alba,Artemisia rupestris subsp. viridis (Willd.) V.P.Ameljczenko,Artemisia rupestris
3102,Erigeron angustifolius (A.Gray) Rydb.,Erigeron glacialis (Nutt.) A.Nelson,Erigeron glacialis (Nutt.) A.Nelson,Erigeron glacialis (Nutt.) A.Nelson,Erigeron glacialis,Erigeron peregrinus subsp. peregrinus ,Erigeron peregrinus
3124,Pulicaria aromatica R.Br.,Pulicaria incisa (Lam.) DC.,Pulicaria incisa (Lam.) DC.,Pulicaria incisa (Lam.) DC.,Pulicaria incisa,Pulicaria undulata subsp. undulata ,Pulicaria undulata
3125,Cnicus munitus M.Bieb.,Cirsium kosmelii (Adams) Fisch. ex Hohen.,Cirsium kosmelii (Adams) Fisch. ex Hohen.,Cirsium kosmelii (Adams) Fisch. ex Hohen.,Cirsium kosmelii,Cirsium pugnax Sommier & Levier,Cirsium pugnax
3135,Cancrinia paropamisica (Krasch.) Tzvelev,Sclerorhachis platyrachis (Boiss.) Podlech ex Rech.f.,Sclerorhachis platyrachis (Boiss.) Podlech ex Rech.f.,Sclerorhachis platyrachis (Boiss.) Podlech ex Rech.f.,Sclerorhachis platyrachis,Sclerorhachis paropamisica (Krasch.) Kovalevsk.,Sclerorhachis paropamisica
3150,Taraxacum praecox Schischk.,Taraxacum monochlamydeum Hand.-Mazz.,Taraxacum monochlamydeum Hand.-Mazz.,Taraxacum monochlamydeum Hand.-Mazz.,Taraxacum monochlamydeum,Taraxacum taschkenticum Orazova,Taraxacum taschkenticum
3177,Artemisia pallida Salisb.,Artemisia afra Jacq. ex Willd.,Artemisia afra Jacq. ex Willd.,Artemisia afra Jacq. ex Willd.,Artemisia afra,Artemisia pontica L.,Artemisia pontica
3233,Vernonia macahensis Glaz. ex G.M.Barroso,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus (Mart. ex DC.) H.Rob.,Lessingianthus lacunosus,Lepidaploa macahensis (Glaz. ex G.M.Barroso) H.Rob.,Lepidaploa macahensis
3242,Machaeranthera superba A.Nelson,Dieteria canescens (Pursh) Nutt.,Dieteria canescens (Pursh) Nutt.,Dieteria canescens (Pursh) Nutt.,Dieteria canescens,Dieteria bigelovii var. commixta (Greene) D.R.Morgan & R.L.Hartm.,Dieteria bigelovii
3265,Conyza angustifolia Nutt.,Pluchea foetida (L.) DC.,Pluchea foetida (L.) DC.,Pluchea foetida (L.) DC.,Pluchea foetida,Pluchea odorata (L.) Cass.,Pluchea odorata
3269,Microrhynchus patens DC.,Launaea procumbens (Roxb.) Ramayya & Rajagopal,Launaea procumbens (Roxb.) Ramayya & Rajagopal,Launaea procumbens (Roxb.) Amin,Launaea procumbens,Lactuca indica L.,Lactuca indica
3295,Lagoseris purpurea (Willd.) Boiss.,Crepis purpurea (Willd.) M.Bieb.,Crepis purpurea (Willd.) M.Bieb.,Crepis purpurea (Willd.) M.Bieb.,Crepis purpurea,Crepis sancta subsp. sancta ,Crepis sancta
3319,Garuleum bipinnatum Dinter,Garuleum schinzii subsp. crinitum (Dinter) Merxm.,Garuleum schinzii subsp. crinitum (Dinter) Merxm.,Garuleum schinzii subsp. crinitum (Dinter) Merxm.,Garuleum schinzii,Garuleum bipinnatum Dinter,Garuleum bipinnatum
3320,Matricaria subnivalis (Pobed.) Rauschert,Matricaria breviradiata (Ledeb.) Rauschert,Matricaria breviradiata (Ledeb.) Rauschert,Tripleurospermum breviradiatum (Ledeb.) Pobed.,Tripleurospermum breviradiatum,Tripleurospermum caucasicum (Willd.) Hayek,Tripleurospermum caucasicum
3332,Lactuca flava Forssk.,Launaea massavensis (Fresen.) Kuntze,Launaea massavensis (Fresen.) Kuntze,Launaea massauensis (Fres.) Chiov.,Launaea massauensis,Launaea procumbens (Roxb.) Amin,Launaea procumbens
3339,Spilanthes arnicoides f. nervosa Chodat,Acmella leptophylla (DC.) R.K.Jansen,Acmella leptophylla (DC.) R.K.Jansen,Acmella leptophylla (DC.) R.K.Jansen,Acmella leptophylla,Acmella bellidioides (Sm.) R.K.Jansen,Acmella bellidioides
3344,Monticalia masonhalei (Ruíz-Terán & López-Fig.) C.Jeffrey,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei (Ruíz-Terán & López-Fig.) Cuatrec.,Pentacalia mason-halei,Monticalia masonhalei (Ruíz-Terán & López-Fig.) C.Jeffrey,Monticalia masonhalei
3352,Chrysocoma maculata Vell.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata,Chromolaena hookeriana (Griseb.) R.M.King & H.Rob.,Chromolaena hookeriana
3371,Evax lasiocarpa Cutanda,Filago carpetana (Lange) Chrtek & Holub,Filago carpetana (Lange) Chrtek & Holub,Filago carpetana (Lange) Chrtek & Holub,Filago carpetana,Filago pygmaea subsp. pygmaea ,Filago pygmaea
3378,Euryops tenuissimus Less.,Euryops rehmannii Compton,Euryops rehmannii Compton,Euryops rehmannii Compton,Euryops rehmannii,Euryops tenuissimus Less.,Euryops tenuissimus
3385,Gnaphalium hookerianum Sch.Bip.,Helichrysum buddleioides DC.,Helichrysum buddleioides DC.,Helichrysum buddleioides DC.,Helichrysum buddleioides,Helichrysum hookerianum Wight & Arn. ex DC.,Helichrysum hookerianum
3396,Fleischmannia yucatanensis R.M.King & H.Rob.,Fleischmannia seleriana (B.L.Rob.) R.M.King & H.Rob.,Fleischmannia seleriana (B.L.Rob.) R.M.King & H.Rob.,Fleischmannia seleriana (B.L.Rob.) R.M.King & H.Rob.,Fleischmannia seleriana,Fleischmannia yucatanensis R.M.King & H.Rob.,Fleischmannia yucatanensis
3425,Werneria obtusiloba S.F.Blake,Werneria heteroloba Wedd.,Werneria heteroloba Wedd.,Werneria heteroloba Wedd.,Werneria heteroloba,Werneria obtusiloba S.F.Blake,Werneria obtusiloba
3427,Linosyris tarbagatensis K.Koch,Galatella tatarica (Less.) Novopokr.,Galatella tatarica (Less.) Novopokr.,Galatella tatarica (Less.) Novopokr.,Galatella tatarica,Galatella dahurica DC.,Galatella dahurica
3431,Pyrethrum hispanicum Willk.,Leucanthemopsis pulverulenta (Lag.) Heywood,Leucanthemopsis pulverulenta (Lag.) Heywood,Leucanthemopsis pulverulenta (Lag.) Heywood,Leucanthemopsis pulverulenta,Leucanthemopsis pallida subsp. pallida ,Leucanthemopsis pallida
3478,Leontopodium caespitosum Diels,Leontopodium jacotianum var. caespitosum (Diels) Hand.-Mazz.,Leontopodium jacotianum var. caespitosum (Diels) Hand.-Mazz.,Leontopodium jacotianum var. caespitosum (Diels) Hand.-Mazz.,Leontopodium jacotianum,Leontopodium caespitosum Diels,Leontopodium caespitosum
3483,Hypochaeris sardoa Bacchetta & al.,Hypochaeris cretensis (L.) Bory & Chaub.,Hypochaeris cretensis (L.) Bory & Chaub.,Hypochaeris cretensis (L.) Bory & Chaub.,Hypochaeris cretensis,Hypochaeris sardoa Bacchetta & al.,Hypochaeris sardoa
3504,Sonchus altissimus Vahl ex Sch.Bip.,Sonchus acaulis Dum.Cours.,Sonchus acaulis Dum.Cours.,Sonchus acaulis Dum.Cours.,Sonchus acaulis,Sonchus congestus Willd.,Sonchus congestus
3528,Saussurea leucantha Jord.,Saussurea depressa Gren.,Saussurea depressa Gren.,Saussurea depressa Gren.,Saussurea depressa,Saussurea alpina DC.,Saussurea alpina
3542,Felicia karooica Compton,Felicia lasiocarpa DC.,Felicia lasiocarpa DC.,Felicia lasiocarpa DC.,Felicia lasiocarpa,Mairia lasiocarpa DC.,Mairia lasiocarpa
3549,Haplocarpha thunbergii DC.,Haplocarpha scaposa Harv.,Haplocarpha scaposa Harv.,Haplocarpha scaposa Harv.,Haplocarpha scaposa,Haplocarpha lyrata Harv.,Haplocarpha lyrata
3581,Onopordum boissieri Danin,Onopordum boissierianum Raab-Straube & Greuter,Onopordum boissierianum Raab-Straube & Greuter,Onopordum boissierianum Raab-Straube & Greuter,Onopordum boissierianum,Onopordum bracteatum subsp. bracteatum ,Onopordum bracteatum
3600,Erechtites hispidula (A.Rich.) DC.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus A.Rich.,Senecio hispidulus,Erechtites hispidula (A.Rich.) DC.,Erechtites hispidula
3606,Gnaphalium helianthemifolium Burm.f.,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia (P.J.Bergius) Hilliard & B.L.Burtt,Plecostachys serpyllifolia,Helichrysum helianthemifolium D.Don ex G.Don,Helichrysum helianthemifolium
3615,Euryops athanasiae (L.f.) Harv.,Euryops speciosissimus DC.,Euryops speciosissimus DC.,Euryops speciosissimus DC.,Euryops speciosissimus,Othonna daucifolia J.C.Manning & Goldblatt,Othonna daucifolia
3622,Carduus griseus Rydb.,Cirsium botryodes Petr.,Cirsium botryodes Petr.,Cirsium botryodes Petr.,Cirsium botryodes,Cirsium clavatum var. americanum (A.Gray) D.J.Keil,Cirsium clavatum
3624,Grossheimia ossica (K.Koch) Sosn. & Takht.,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata,Centaurea polyphylla Ledeb. ex Nordm.,Centaurea polyphylla
3628,Carduus narcissi Sennen,Carduus nutans subsp. subacaulis Arènes,Carduus nutans subsp. subacaulis Arènes,Carduus nutans subsp. subacaulis Arènes,Carduus nutans,Carduus ballii Hook.f.,Carduus ballii
3640,Cosmea lutea Sims,Bidens bipontina Sherff,Bidens bipontina Sherff,Bidens serrulata Sch.Bip.,Bidens serrulata,Bidens grandiflora Balb.,Bidens grandiflora
3657,Leontopodium paradoxum J.R.Drumm.,Leontopodium jacotianum Beauverd,Leontopodium jacotianum Beauverd,Leontopodium jacotianum Beauverd,Leontopodium jacotianum,Leontopodium paradoxum J.R.Drumm.,Leontopodium paradoxum
3675,Erigeron tenuifolius Sch.Bip.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris (L.) Rchb.f.,Galatella linosyris,Chrysocoma ciliata L.,Chrysocoma ciliata
3731,Mikania inordinata R.M.King & H.Rob.,Mikania campanulata Gardner,Mikania campanulata Gardner,Mikania campanulata Gardner,Mikania campanulata,Mikania inordinata R.M.King & H.Rob.,Mikania inordinata
3742,Leontodon longirostris (Finch & P.D.Sell) Talavera,Leontodon saxatilis subsp. rothii Maire,Leontodon saxatilis subsp. rothii Maire,Leontodon saxatilis subsp. rothii Maire,Leontodon saxatilis,Leontodon longirostris (Finch & P.D.Sell) Talavera,Leontodon longirostris
3747,Stevia hirsuta DC.,Stevia deltoidea Greene,Stevia deltoidea Greene,Stevia deltoidea Greene,Stevia deltoidea,Stevia hirsuta DC.,Stevia hirsuta
3754,Absinthium campestre Dulac,Artemisia ledebouriana Besser,Artemisia ledebouriana Besser,Artemisia ledebouriana Besser,Artemisia ledebouriana,Artemisia campestris subsp. campestris ,Artemisia campestris
3820,Filago cossyrensis Ten. ex Lojac.,Filago pyramidata L.,Filago pyramidata L.,Filago pyramidata L.,Filago pyramidata,Filago lojaconoi (Brullo) Greuter,Filago lojaconoi
3899,Artemisia corymbosa Fisch. ex Besser,Artemisia sieberi Besser,Artemisia sieberi Besser,Seriphidium sieberi (Besser) K.Bremer & Humphries ex Y.R.Ling,Seriphidium sieberi,Artemisia glomerata Ledeb.,Artemisia glomerata
3908,Pyrethrum indicum (L.) Cass.,Chrysanthemum indicum L.,Chrysanthemum indicum L.,Chrysanthemum indicum L.,Chrysanthemum indicum,Chrysanthemum × morifolium (Ramat.) Hemsl.,Chrysanthemum morifolium
3909,Hysterionica bakeri f. decumbens Hicken,Hysterionica pulchella Cabrera,Hysterionica pulchella Cabrera,Hysterionica pulchella Cabrera,Hysterionica pulchella,Hysterionica aberrans Cabrera,Hysterionica aberrans
3929,Aster virgatus Nees,Symphyotrichum puniceum (L.) Á.Löve & D.Löve,Symphyotrichum puniceum (L.) Á.Löve & D.Löve,Symphyotrichum puniceum (L.) Á.Löve & D.Löve,Symphyotrichum puniceum,Symphyotrichum praealtum (Poir.) G.L.Nesom,Symphyotrichum praealtum
3940,Filaginella pilularis (Wahlenb.) Tzvelev,Gnaphalium uliginosum L.,Gnaphalium uliginosum L.,Gnaphalium uliginosum L.,Gnaphalium uliginosum,Gnaphalium pilulare Wahlenb.,Gnaphalium pilulare
3951,Blumea microphylla Chiov.,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis (Thell.) Thulin,Pluchea somaliensis,Pseudoconyza viscosa (Mill.) D'Arcy,Pseudoconyza viscosa
3986,Lavenia parviflora Blume,Adenostemma viscosum J.R.Forst. & G.Forst.,Adenostemma viscosum J.R.Forst. & G.Forst.,Adenostemma viscosum J.R.Forst. & G.Forst.,Adenostemma viscosum,Adenostemma parviflorum DC.,Adenostemma parviflorum
3991,Mulgedium leucophaeum DC.,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis (Moench) Fernald,Lactuca biennis,Cicerbita alpina Wallr.,Cicerbita alpina
4048,Gochnatia discoidea (Less.) Cabrera,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus (Spreng.) R.M.King & H.Rob.,Bahianthus viscosus,Richterago discoidea (Less.) Kuntze,Richterago discoidea
4106,Artemisia krascheninnikoviana Besser,Artemisia latifolia Ledeb.,Artemisia latifolia Ledeb.,Artemisia latifolia Ledeb.,Artemisia latifolia,Artemisia laciniata subsp. laciniata ,Artemisia laciniata
4123,Sphaeranthus gallensis Sacleux,Sphaeranthus bullatus Mattf.,Sphaeranthus bullatus Mattf.,Sphaeranthus bullatus Mattf.,Sphaeranthus bullatus,Sphaeranthus gallensis Sacleux,Sphaeranthus gallensis
4139,Achyrophorus minimus Hornem.,Hypochaeris arachnoides Poir.,Hypochaeris arachnoides Poir.,Hypochaeris arachnoides Poir.,Hypochaeris arachnoides,Hypochaeris glabra L.,Hypochaeris glabra
4151,Barkhausia decumbens Gren. & Godr.,Crepis bellidifolia Loisel.,Crepis bellidifolia Loisel.,Crepis bellidifolia Loisel.,Crepis bellidifolia,Crepis vesicaria subsp. taraxacifolia (Thuill.) Thell.,Crepis vesicaria
4160,Bidens exaristata DC.,Bidens pilosa L.,Bidens pilosa L.,Bidens pilosa L.,Bidens pilosa,Bidens alba DC.,Bidens alba
4174,Anaphalis lorentzii f. angustifolia J.Kost.,Anaphalis hellwigii Warb.,Anaphalis hellwigii Warb.,Anaphalis hellwigii Warb.,Anaphalis hellwigii,Anaphalis lorentzii f. angustifolia J.Kost.,Anaphalis lorentzii
4185,Centaurea polyphylla Ledeb.,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata subsp. lagascae (Nyman) Fern.Casas & Susanna,Centaurea resupinata,Centaurea polyphylla Ledeb.,Centaurea polyphylla
4186,Cirsium britannicum Scop.,Cirsium vulgare (Savi) Ten.,Cirsium vulgare (Savi) Ten.,Cirsium vulgare (Savi) Ten.,Cirsium vulgare,Cirsium dissectum Hill,Cirsium dissectum
4232,Leontodon nudicaulis subsp. taraxacoides (Vill.) Schinz & Thell.,Leontodon taraxacoides Hoppe & Hornsch.,Leontodon taraxacoides Hoppe & Hornsch.,Leontodon taraxacoides Hoppe & Hornsch.,Leontodon taraxacoides,Leontodon saxatilis subsp. saxatilis ,Leontodon saxatilis
4293,Doronicum pyrenaicum (J.Gay ex Gren. & Godr.) Rivas Mart.,Doronicum grandiflorum Lam.,Doronicum grandiflorum Lam.,Doronicum grandiflorum Lam.,Doronicum grandiflorum,Doronicum pyrenaicum (J.Gay ex Gren. & Godr.) Rivas Mart.,Doronicum pyrenaicum
4297,Cineraria undulata Willd.,Senecio lessingii Harv.,Senecio lessingii Harv.,Senecio lessingii Harv.,Senecio lessingii,Senecio petiolaris DC.,Senecio petiolaris
4304,Tagetes ernstii H.Rob. & Nicolson,Tagetes erecta L.,Tagetes erecta L.,Tagetes erecta L.,Tagetes erecta,Tagetes tenuifolia Cav.,Tagetes tenuifolia
4315,Aster iinumae Kitam.,Aster iinumae Kitam. ex Hara,Aster iinumae Kitam. ex Hara,Machaeranthera tanacetifolia (Kunth) Nees,Machaeranthera tanacetifolia,Aster pinnatifidus (Matsumura) Makino,Aster pinnatifidus
4355,Coreopsis remyi Drake,Bidens hillebrandiana (Drake) O.Deg. ex Sherff,Bidens hillebrandiana (Drake) O.Deg. ex Sherff,Bidens hillebrandiana (Drake) O.Deg. ex Sherff,Bidens hillebrandiana,Bidens micrantha subsp. ctenophylla (Sherff) Nagata & Ganders,Bidens micrantha
4371,Eupatorium ferrugineum var. paraguariense Hassl.,Eupatorium charpinii Cabrera,Eupatorium charpinii Cabrera,Chromolaena ferruginea (Gardner) R.M.King & H.Rob.,Chromolaena ferruginea,Chromolaena pedunculosa (Hook. & Arn.) R.M.King & H.Rob.,Chromolaena pedunculosa
4418,Arctotis radicans L.,Arctotis aspera L.,Arctotis aspera L.,Arctotis aspera L.,Arctotis aspera,Arctotis angustifolia L.,Arctotis angustifolia
